,_links,id,asset,amount,sponsor,last_modified_ledger,last_modified_time,claimants,flags,paging_token
70,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d1df173e518a441fbfe15cfa6cb25b5b777781458d14adf28e438a8d9aeddbb6'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d1df173e518a441fbfe15cfa6cb25b5b777781458d14adf28e438a8d9aeddbb6/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d1df173e518a441fbfe15cfa6cb25b5b777781458d14adf28e438a8d9aeddbb6/operations{?cursor,limit,order}', 'templated': True}}",00000000d1df173e518a441fbfe15cfa6cb25b5b777781458d14adf28e438a8d9aeddbb6,downvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,20000.0000000,GCOMOE4GQOGFDOLNTZM5AKEO47DUQLWR7UNQ3DZDBFQD6TA3QZ46XKQ5,49730848,2024-01-02T00:32:23Z,"[{'destination': 'GCDVBULE2KBAG3LUCYITIFXC2224VTHPP4CNV7NRKADL3YTP5WULN4NQ', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GCOMOE4GQOGFDOLNTZM5AKEO47DUQLWR7UNQ3DZDBFQD6TA3QZ46XKQ5', 'predicate': {'not': {'abs_before': '2024-01-02T01:44:14Z', 'abs_before_epoch': '1704159854'}}}]",{'clawback_enabled': True},49730848-00000000d1df173e518a441fbfe15cfa6cb25b5b777781458d14adf28e438a8d9aeddbb6
71,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000924d5bb0c54118b56cc9f273c009c41d92df331f77b23759ee9af302d5930839'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000924d5bb0c54118b56cc9f273c009c41d92df331f77b23759ee9af302d5930839/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000924d5bb0c54118b56cc9f273c009c41d92df331f77b23759ee9af302d5930839/operations{?cursor,limit,order}', 'templated': True}}",00000000924d5bb0c54118b56cc9f273c009c41d92df331f77b23759ee9af302d5930839,SP500:GA6TVU65MYG7F523MIUV27YIDTWZ34GJ5EFE6GWO53WH4NCZKSTXLFTR,0.0032774,GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD,49730847,2024-01-02T00:32:17Z,"[{'destination': 'GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD', 'predicate': {'not': {'abs_before': '2024-01-03T00:32:10Z', 'abs_before_epoch': '1704241930'}}}, {'destination': 'GDNMCIZBM46K2OXDX6B3UYGMKVU2MMBWAHSQFW2ZXCS2QCSXK5P322G3', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730847-00000000924d5bb0c54118b56cc9f273c009c41d92df331f77b23759ee9af302d5930839
72,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000046ec131da0de0981037b263509fae8932679e50fc3f538ac9f2f4c747ada496d'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000046ec131da0de0981037b263509fae8932679e50fc3f538ac9f2f4c747ada496d/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000046ec131da0de0981037b263509fae8932679e50fc3f538ac9f2f4c747ada496d/operations{?cursor,limit,order}', 'templated': True}}",0000000046ec131da0de0981037b263509fae8932679e50fc3f538ac9f2f4c747ada496d,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,80000.0000000,GCOMOE4GQOGFDOLNTZM5AKEO47DUQLWR7UNQ3DZDBFQD6TA3QZ46XKQ5,49730844,2024-01-02T00:31:59Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GCOMOE4GQOGFDOLNTZM5AKEO47DUQLWR7UNQ3DZDBFQD6TA3QZ46XKQ5', 'predicate': {'not': {'abs_before': '2024-01-02T01:43:50Z', 'abs_before_epoch': '1704159830'}}}]",{'clawback_enabled': True},49730844-0000000046ec131da0de0981037b263509fae8932679e50fc3f538ac9f2f4c747ada496d
73,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000006e5d9a2780da5124d57d0eb20942c6c0aff19bd2225d4aff0801cc9912ffa514'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000006e5d9a2780da5124d57d0eb20942c6c0aff19bd2225d4aff0801cc9912ffa514/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000006e5d9a2780da5124d57d0eb20942c6c0aff19bd2225d4aff0801cc9912ffa514/operations{?cursor,limit,order}', 'templated': True}}",000000006e5d9a2780da5124d57d0eb20942c6c0aff19bd2225d4aff0801cc9912ffa514,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,45.2046693,GDZZT33TXR54KTT5G2II242YWCALU7BGKDE2W2EB3HPGXOGASDPI6HRM,49730842,2024-01-02T00:31:48Z,"[{'destination': 'GCJWIBQLG66NQWHLP3OEOUVO2ZVS64JDZSHISXYBJ2HYQJCERHBANMOV', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GDZZT33TXR54KTT5G2II242YWCALU7BGKDE2W2EB3HPGXOGASDPI6HRM', 'predicate': {'not': {'abs_before': '2024-01-02T01:43:38Z', 'abs_before_epoch': '1704159818'}}}]",{'clawback_enabled': True},49730842-000000006e5d9a2780da5124d57d0eb20942c6c0aff19bd2225d4aff0801cc9912ffa514
74,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d11f0189f4f635174cbe3c41641ab376539406b6da52d98e277724fd853b93a0'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d11f0189f4f635174cbe3c41641ab376539406b6da52d98e277724fd853b93a0/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d11f0189f4f635174cbe3c41641ab376539406b6da52d98e277724fd853b93a0/operations{?cursor,limit,order}', 'templated': True}}",00000000d11f0189f4f635174cbe3c41641ab376539406b6da52d98e277724fd853b93a0,KOTAK:GCAFMPTDKO525DQ54S3B6FVIKYR6PFX5CHO6LPCEQEIHK6XFK2XEQMZ4,10737917892.2232645,GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR,49730839,2024-01-02T00:31:30Z,"[{'destination': 'GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR', 'predicate': {'not': {'abs_before': '2024-01-03T00:31:25Z', 'abs_before_epoch': '1704241885'}}}, {'destination': 'GBVOYRR2OANFC5KD7CI4S3QHVUBJ6NC36JNGLASQWI66X3GEYAE2GJLY', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730839-00000000d11f0189f4f635174cbe3c41641ab376539406b6da52d98e277724fd853b93a0
75,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000fb09958fc7b684badeae8375d778bc967fec8ede8f35b3a50402f6a7071d192d'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000fb09958fc7b684badeae8375d778bc967fec8ede8f35b3a50402f6a7071d192d/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000fb09958fc7b684badeae8375d778bc967fec8ede8f35b3a50402f6a7071d192d/operations{?cursor,limit,order}', 'templated': True}}",00000000fb09958fc7b684badeae8375d778bc967fec8ede8f35b3a50402f6a7071d192d,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3420945.8170021,GCYMPLSPIABWRXWFL5MH4KVYEVIFF3PBTQO2EFYMYQYFYJ7TQAWSECE7,49730834,2024-01-02T00:31:01Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GCYMPLSPIABWRXWFL5MH4KVYEVIFF3PBTQO2EFYMYQYFYJ7TQAWSECE7', 'predicate': {'not': {'abs_before': '2024-01-02T01:42:57Z', 'abs_before_epoch': '1704159777'}}}]",{'clawback_enabled': True},49730834-00000000fb09958fc7b684badeae8375d778bc967fec8ede8f35b3a50402f6a7071d192d
76,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000003594526605c66868025acfc24c4703c796e7ad7324186a115917aee068d6769c'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000003594526605c66868025acfc24c4703c796e7ad7324186a115917aee068d6769c/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000003594526605c66868025acfc24c4703c796e7ad7324186a115917aee068d6769c/operations{?cursor,limit,order}', 'templated': True}}",000000003594526605c66868025acfc24c4703c796e7ad7324186a115917aee068d6769c,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3420945.8170021,GCYMPLSPIABWRXWFL5MH4KVYEVIFF3PBTQO2EFYMYQYFYJ7TQAWSECE7,49730834,2024-01-02T00:31:01Z,"[{'destination': 'GCFSLGH7WH3JFUYBN3IKBUXB7S2OROLM4FYR5THOVVSCPPLAR7L73ZNQ', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GCYMPLSPIABWRXWFL5MH4KVYEVIFF3PBTQO2EFYMYQYFYJ7TQAWSECE7', 'predicate': {'not': {'abs_before': '2024-01-02T01:42:56Z', 'abs_before_epoch': '1704159776'}}}]",{'clawback_enabled': True},49730834-000000003594526605c66868025acfc24c4703c796e7ad7324186a115917aee068d6769c
77,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000010fe8b9938da815a9bc4d78830521c3d0356a3c496cc0cc2a59049f03861489a'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000010fe8b9938da815a9bc4d78830521c3d0356a3c496cc0cc2a59049f03861489a/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000010fe8b9938da815a9bc4d78830521c3d0356a3c496cc0cc2a59049f03861489a/operations{?cursor,limit,order}', 'templated': True}}",0000000010fe8b9938da815a9bc4d78830521c3d0356a3c496cc0cc2a59049f03861489a,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3420945.8170021,GCYMPLSPIABWRXWFL5MH4KVYEVIFF3PBTQO2EFYMYQYFYJ7TQAWSECE7,49730834,2024-01-02T00:31:01Z,"[{'destination': 'GBS3XSSN6VDPDA6APHPDZP34HJULDA3ZMJLFVVGIHH4CNDMYOLWAL4G4', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GCYMPLSPIABWRXWFL5MH4KVYEVIFF3PBTQO2EFYMYQYFYJ7TQAWSECE7', 'predicate': {'not': {'abs_before': '2024-01-02T01:42:57Z', 'abs_before_epoch': '1704159777'}}}]",{'clawback_enabled': True},49730834-0000000010fe8b9938da815a9bc4d78830521c3d0356a3c496cc0cc2a59049f03861489a
78,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000791d2d14bb962e6bbc1d854776e9a7bf5e680ab3bfae80216431db6941dd3388'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000791d2d14bb962e6bbc1d854776e9a7bf5e680ab3bfae80216431db6941dd3388/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000791d2d14bb962e6bbc1d854776e9a7bf5e680ab3bfae80216431db6941dd3388/operations{?cursor,limit,order}', 'templated': True}}",00000000791d2d14bb962e6bbc1d854776e9a7bf5e680ab3bfae80216431db6941dd3388,AQUA:GBNZILSTVQZ4R7IKQDGHYGY2QXL5QOFJYQMXPKWRRM5PAV7Y4M67AQUA,569.4862219,GDZZT33TXR54KTT5G2II242YWCALU7BGKDE2W2EB3HPGXOGASDPI6HRM,49730829,2024-01-02T00:30:31Z,"[{'destination': 'GDZZT33TXR54KTT5G2II242YWCALU7BGKDE2W2EB3HPGXOGASDPI6HRM', 'predicate': {'not': {'abs_before': '2027-01-01T00:29:58Z', 'abs_before_epoch': '1798763398'}}}]",{'clawback_enabled': False},49730829-00000000791d2d14bb962e6bbc1d854776e9a7bf5e680ab3bfae80216431db6941dd3388
79,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000008ec14196b85bab957ca6b31bb811d42df349303c06f898c3b8226051a6e4f62c'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000008ec14196b85bab957ca6b31bb811d42df349303c06f898c3b8226051a6e4f62c/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000008ec14196b85bab957ca6b31bb811d42df349303c06f898c3b8226051a6e4f62c/operations{?cursor,limit,order}', 'templated': True}}",000000008ec14196b85bab957ca6b31bb811d42df349303c06f898c3b8226051a6e4f62c,AKRN:GCNMJWCYTEJFYNK43DIW6ODLHDEFODPXTPV3QIOYVUWSJIGH5YDT7KKS,10737418235.0000000,GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR,49730825,2024-01-02T00:30:08Z,"[{'destination': 'GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR', 'predicate': {'not': {'abs_before': '2024-01-03T00:29:59Z', 'abs_before_epoch': '1704241799'}}}, {'destination': 'GBVOYRR2OANFC5KD7CI4S3QHVUBJ6NC36JNGLASQWI66X3GEYAE2GJLY', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730825-000000008ec14196b85bab957ca6b31bb811d42df349303c06f898c3b8226051a6e4f62c
80,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000cff692aafe609777de62215d4e6bbb779c720c0737ac602c893f54fa7eebb5dc'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000cff692aafe609777de62215d4e6bbb779c720c0737ac602c893f54fa7eebb5dc/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000cff692aafe609777de62215d4e6bbb779c720c0737ac602c893f54fa7eebb5dc/operations{?cursor,limit,order}', 'templated': True}}",00000000cff692aafe609777de62215d4e6bbb779c720c0737ac602c893f54fa7eebb5dc,AQUA:GBNZILSTVQZ4R7IKQDGHYGY2QXL5QOFJYQMXPKWRRM5PAV7Y4M67AQUA,129339.0652022,GCMCQO6RXYFGOQA5OYMRPGHQIXNUX3BSFDSWUN7VLI4RR6LALTTDOXRM,49730820,2024-01-02T00:29:38Z,"[{'destination': 'GBPF7NLFCYGZNHU6HS64ZGTE4YCRLAWTLFGOMFTHQ3WSUUFIGOSQFPJT', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GCMCQO6RXYFGOQA5OYMRPGHQIXNUX3BSFDSWUN7VLI4RR6LALTTDOXRM', 'predicate': {'not': {'abs_before': '2024-01-09T00:29:33Z', 'abs_before_epoch': '1704760173'}}}]",{'clawback_enabled': False},49730820-00000000cff692aafe609777de62215d4e6bbb779c720c0737ac602c893f54fa7eebb5dc
81,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000c29a85153e13639fd92ed5681fc592517508fa9f0cf51ba9e746e51247db886a'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000c29a85153e13639fd92ed5681fc592517508fa9f0cf51ba9e746e51247db886a/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000c29a85153e13639fd92ed5681fc592517508fa9f0cf51ba9e746e51247db886a/operations{?cursor,limit,order}', 'templated': True}}",00000000c29a85153e13639fd92ed5681fc592517508fa9f0cf51ba9e746e51247db886a,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3555973.2618981,GDZGLZNW7OTAF3Y6Q7HAWUXHG4EGUHD6E2PYVCYL274QPAYP6RNJRBJ2,49730819,2024-01-02T00:29:32Z,"[{'destination': 'GBS3XSSN6VDPDA6APHPDZP34HJULDA3ZMJLFVVGIHH4CNDMYOLWAL4G4', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GDZGLZNW7OTAF3Y6Q7HAWUXHG4EGUHD6E2PYVCYL274QPAYP6RNJRBJ2', 'predicate': {'not': {'abs_before': '2024-01-02T01:41:31Z', 'abs_before_epoch': '1704159691'}}}]",{'clawback_enabled': True},49730819-00000000c29a85153e13639fd92ed5681fc592517508fa9f0cf51ba9e746e51247db886a
82,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000008a7bdc1e9ba92a847c0559d8e07259ee0c9d5e2735f0a266b7c54696ceb4033c'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000008a7bdc1e9ba92a847c0559d8e07259ee0c9d5e2735f0a266b7c54696ceb4033c/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000008a7bdc1e9ba92a847c0559d8e07259ee0c9d5e2735f0a266b7c54696ceb4033c/operations{?cursor,limit,order}', 'templated': True}}",000000008a7bdc1e9ba92a847c0559d8e07259ee0c9d5e2735f0a266b7c54696ceb4033c,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3555973.2618981,GDZGLZNW7OTAF3Y6Q7HAWUXHG4EGUHD6E2PYVCYL274QPAYP6RNJRBJ2,49730819,2024-01-02T00:29:32Z,"[{'destination': 'GCFSLGH7WH3JFUYBN3IKBUXB7S2OROLM4FYR5THOVVSCPPLAR7L73ZNQ', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GDZGLZNW7OTAF3Y6Q7HAWUXHG4EGUHD6E2PYVCYL274QPAYP6RNJRBJ2', 'predicate': {'not': {'abs_before': '2024-01-02T01:41:31Z', 'abs_before_epoch': '1704159691'}}}]",{'clawback_enabled': True},49730819-000000008a7bdc1e9ba92a847c0559d8e07259ee0c9d5e2735f0a266b7c54696ceb4033c
83,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000015c2f99424d4d53e881dd15529e111fbb613d4d4467fe05ae9f3d900ac664e9e'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000015c2f99424d4d53e881dd15529e111fbb613d4d4467fe05ae9f3d900ac664e9e/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000015c2f99424d4d53e881dd15529e111fbb613d4d4467fe05ae9f3d900ac664e9e/operations{?cursor,limit,order}', 'templated': True}}",0000000015c2f99424d4d53e881dd15529e111fbb613d4d4467fe05ae9f3d900ac664e9e,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3555973.2618981,GDZGLZNW7OTAF3Y6Q7HAWUXHG4EGUHD6E2PYVCYL274QPAYP6RNJRBJ2,49730819,2024-01-02T00:29:32Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GDZGLZNW7OTAF3Y6Q7HAWUXHG4EGUHD6E2PYVCYL274QPAYP6RNJRBJ2', 'predicate': {'not': {'abs_before': '2024-01-02T01:41:31Z', 'abs_before_epoch': '1704159691'}}}]",{'clawback_enabled': True},49730819-0000000015c2f99424d4d53e881dd15529e111fbb613d4d4467fe05ae9f3d900ac664e9e
84,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000bde62b431dee5799ac18dac73ecf9eb0e93f04b161ddc5cdb4ff44ebab76a793'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000bde62b431dee5799ac18dac73ecf9eb0e93f04b161ddc5cdb4ff44ebab76a793/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000bde62b431dee5799ac18dac73ecf9eb0e93f04b161ddc5cdb4ff44ebab76a793/operations{?cursor,limit,order}', 'templated': True}}",00000000bde62b431dee5799ac18dac73ecf9eb0e93f04b161ddc5cdb4ff44ebab76a793,SGBG:GCXXW2PMIKI7EJFM4H22CLTGH2JOWATPQAM6CX7O7ZJXBKT6S7TNAXLZ,300000.0000000,GD4FAEDSLKDT2F5VQWWNK745MGGRC4BKSHLFYYD3FBTPH6FPSDAOKQTB,49730818,2024-01-02T00:29:26Z,"[{'destination': 'GD4FAEDSLKDT2F5VQWWNK745MGGRC4BKSHLFYYD3FBTPH6FPSDAOKQTB', 'predicate': {'not': {'abs_before': '2024-01-03T00:29:24Z', 'abs_before_epoch': '1704241764'}}}, {'destination': 'GDFOTCAM6AXL6XNOOPB5VI4FQBYENAWYIDOJOCHKBBKUUPHZPXAS2JLN', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730818-00000000bde62b431dee5799ac18dac73ecf9eb0e93f04b161ddc5cdb4ff44ebab76a793
85,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000042ded8e24f85425d660539939f72451adc0eec06eb6f20e664928504871f16f7'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000042ded8e24f85425d660539939f72451adc0eec06eb6f20e664928504871f16f7/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000042ded8e24f85425d660539939f72451adc0eec06eb6f20e664928504871f16f7/operations{?cursor,limit,order}', 'templated': True}}",0000000042ded8e24f85425d660539939f72451adc0eec06eb6f20e664928504871f16f7,XBTC:GA7JNTXAHMMDUTLX72UM5PWHOAMJEDUQ6GREQZBLMAPVF5WM2JH4XBTC,0.0003705,GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD,49730815,2024-01-02T00:29:08Z,"[{'destination': 'GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD', 'predicate': {'not': {'abs_before': '2024-01-03T00:29:05Z', 'abs_before_epoch': '1704241745'}}}, {'destination': 'GDNMCIZBM46K2OXDX6B3UYGMKVU2MMBWAHSQFW2ZXCS2QCSXK5P322G3', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730815-0000000042ded8e24f85425d660539939f72451adc0eec06eb6f20e664928504871f16f7
86,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000009afc5b57b618dfb780fc17d7a8ebdc1c2f37a1c8161b2fe005dafd0ab33afef9'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000009afc5b57b618dfb780fc17d7a8ebdc1c2f37a1c8161b2fe005dafd0ab33afef9/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000009afc5b57b618dfb780fc17d7a8ebdc1c2f37a1c8161b2fe005dafd0ab33afef9/operations{?cursor,limit,order}', 'templated': True}}",000000009afc5b57b618dfb780fc17d7a8ebdc1c2f37a1c8161b2fe005dafd0ab33afef9,GOLDBANK094:GDEUQ2MX3YXMITFOTC3CO3GW5V3XE3IVG7JKLZZAOZ7WFYIN256INDUS,30000000.0000000,GDGSGIRPRHXAE25WHHEUFXAKCPQGUJF6HJAVBQNYOLWAWB5YGOWFF24Y,49730812,2024-01-02T00:28:51Z,"[{'destination': 'GDGSGIRPRHXAE25WHHEUFXAKCPQGUJF6HJAVBQNYOLWAWB5YGOWFF24Y', 'predicate': {'not': {'abs_before': '2024-01-03T00:28:43Z', 'abs_before_epoch': '1704241723'}}}, {'destination': 'GDRDMO6CNNPF3AUD7745O7OBEU26JMTJJLV5YWBNBFLEZAKJZMEJUWZH', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730812-000000009afc5b57b618dfb780fc17d7a8ebdc1c2f37a1c8161b2fe005dafd0ab33afef9
87,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a8d58014da8c0c569b6a47ca283bc677ecfff1fac8e33cd129b79000b10cdcdb'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a8d58014da8c0c569b6a47ca283bc677ecfff1fac8e33cd129b79000b10cdcdb/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a8d58014da8c0c569b6a47ca283bc677ecfff1fac8e33cd129b79000b10cdcdb/operations{?cursor,limit,order}', 'templated': True}}",00000000a8d58014da8c0c569b6a47ca283bc677ecfff1fac8e33cd129b79000b10cdcdb,VTBR:GCNMJWCYTEJFYNK43DIW6ODLHDEFODPXTPV3QIOYVUWSJIGH5YDT7KKS,10737418235.0000000,GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR,49730803,2024-01-02T00:27:58Z,"[{'destination': 'GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR', 'predicate': {'not': {'abs_before': '2024-01-03T00:27:50Z', 'abs_before_epoch': '1704241670'}}}, {'destination': 'GBVOYRR2OANFC5KD7CI4S3QHVUBJ6NC36JNGLASQWI66X3GEYAE2GJLY', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730803-00000000a8d58014da8c0c569b6a47ca283bc677ecfff1fac8e33cd129b79000b10cdcdb
88,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000f201726f306dbbf2f7163db35820748fb50b0b89d5c2591a9c0fdb77ebabf397'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000f201726f306dbbf2f7163db35820748fb50b0b89d5c2591a9c0fdb77ebabf397/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000f201726f306dbbf2f7163db35820748fb50b0b89d5c2591a9c0fdb77ebabf397/operations{?cursor,limit,order}', 'templated': True}}",00000000f201726f306dbbf2f7163db35820748fb50b0b89d5c2591a9c0fdb77ebabf397,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,828730.5651565,GBNDSBPVMPIL3RHFS6CQMRUONYQ5Z6HQXKNADLZBYUYTCM2OAGKBGHQU,49730802,2024-01-02T00:27:52Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GBNDSBPVMPIL3RHFS6CQMRUONYQ5Z6HQXKNADLZBYUYTCM2OAGKBGHQU', 'predicate': {'not': {'abs_before': '2024-01-02T01:39:51Z', 'abs_before_epoch': '1704159591'}}}]",{'clawback_enabled': True},49730802-00000000f201726f306dbbf2f7163db35820748fb50b0b89d5c2591a9c0fdb77ebabf397
